p_drop_psi,p_socket_psi,p_plug_psi,q_lpm,temp_c,dist_mm,force_n,velocity_mms,SPEED_mms,is_movedir_mating,offest_radial_mm,offset_angle_deg,is_flowdir_s2p,cycle_num,test_owner,test_id,ocp_test_spec,test_date_ymd,plug_id,socket_id,plug_vendor,socket_vendor
,,,,,88.9955,13.87375,,399.999809,0,0,0,,17,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,85.8813,-179.53916,,399.999809,1,0,0,,18,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,89.3155,16.124611,,399.999809,0,0,0,,18,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,85.8013,-181.167366,,399.999809,1,0,0,,19,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,88.5955,12.048728,,399.999809,0,0,0,,19,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,85.9613,-179.413914,,399.999809,1,0,0,,20,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,88.5155,13.000602,,399.999809,0,0,0,,20,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,86.0413,-181.972521,,399.999809,1,0,0,,21,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,88.5955,10.721113,,399.999809,0,0,0,,21,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,85.7213,-180.712898,,399.999809,1,0,0,,22,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,89.3155,10.384736,,399.999809,0,0,0,,22,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,85.8813,-183.547047,,399.999809,1,0,0,,23,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,88.4355,10.663857,,399.999809,0,0,0,,23,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,85.9613,-185.275449,,399.999809,1,0,0,,24,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,88.5155,13.422862,,399.999809,0,0,0,,24,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,85.9613,-186.456344,,399.999809,1,0,0,,25,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,88.0355,13.966791,,399.999809,0,0,0,,25,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,85.8013,-185.80864,,399.999809,1,0,0,,26,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,89.0755,10.570817,,399.999809,0,0,0,,26,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,85.9613,-188.556905,,399.999809,1,0,0,,27,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,88.7555,10.828467,,399.999809,0,0,0,,27,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,85.9613,-185.973248,,399.999809,1,0,0,,28,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,88.4355,12.646333,,399.999809,0,0,0,,28,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,85.8813,-186.853552,,399.999809,1,0,0,,29,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,88.1955,12.610548,,399.999809,0,0,0,,29,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,85.9613,-188.08097,,399.999809,1,0,0,,30,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,88.2755,11.418916,,399.999809,0,0,0,,30,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,86.0413,-189.612553,,399.999809,1,0,0,,31,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,89.1555,10.087723,,399.999809,0,0,0,,31,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,85.8813,-188.406607,,399.999809,1,0,0,,32,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,89.3155,10.284539,,399.999809,0,0,0,,32,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,85.8813,-186.331096,,399.999809,1,0,0,,33,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,88.4355,11.723086,,399.999809,0,0,0,,33,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,85.8813,-188.145381,,399.999809,1,0,0,,34,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,88.3555,11.247149,,399.999809,0,0,0,,34,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,85.9613,-187.998664,,399.999809,1,0,0,,35,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,88.4355,12.052306,,399.999809,0,0,0,,35,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,85.8013,-187.11836,,399.999809,1,0,0,,36,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,88.3555,13.07575,,399.999809,0,0,0,,36,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,85.9613,-186.649581,,399.999809,1,0,0,,37,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,88.5155,12.156082,,399.999809,0,0,0,,37,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,86.0413,-187.504835,,399.999809,1,0,0,,38,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,89.3155,12.632019,,399.999809,0,0,0,,38,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,85.9613,-189.090097,,399.999809,1,0,0,,39,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,88.9155,13.387077,,399.999809,0,0,0,,39,SAFEWAY,11.3-8,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,110.740875,-0.209326,0,39.9999809,1,0,0,,0,SAFEWAY,11.3-11,11.1-9,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,97.001062,-1.389265,0,39.9999809,1,0,0,,0,SAFEWAY,11.3-11,11.1-9,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,92.901344,-1.151911,0,39.9999809,1,0,0,,0,SAFEWAY,11.3-11,11.1-9,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,88.400781,-28.80083,0,39.9999809,1,0,0,,0,SAFEWAY,11.3-11,11.1-9,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,78.401516,-78.351817,0,39.9999809,1,0,0,,0,SAFEWAY,11.3-11,11.1-9,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,72.400766,-85.370563,0,39.9999809,1,0,0,,0,SAFEWAY,11.3-11,11.1-9,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,67.900203,-90.916582,0,39.9999809,1,0,0,,0,SAFEWAY,11.3-11,11.1-9,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,110.740875,-0.072987,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-12,11.1-9,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,97.001062,-0.820774,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-12,11.1-9,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,92.901344,-11.75117,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-12,11.1-9,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,88.400781,-67.301283,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-12,11.1-9,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,78.401516,-113.65078,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-12,11.1-9,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,72.400766,-93.072828,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-12,11.1-9,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,67.900203,-81.196862,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-12,11.1-9,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,110.740875,0.020741,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-13,11.1-9,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,97.001062,-0.310526,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-13,11.1-9,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,92.901344,0.09367,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-13,11.1-9,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,88.400781,-39.886317,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-13,11.1-9,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,78.401516,-90.281704,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-13,11.1-9,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,72.400766,-90.436897,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-13,11.1-9,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,67.900203,-93.060976,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-13,11.1-9,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,88.2013,-375.599557,,399.999809,1,4.65,0,,0,SAFEWAY,11.3-14,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,67.9195,40.59065,,399.999809,0,4.65,0,,0,SAFEWAY,11.3-14,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,88.5213,-359.428479,,399.999809,1,4.65,0,,1,SAFEWAY,11.3-14,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,68.1948,51.866428,,399.999809,0,4.65,0,,1,SAFEWAY,11.3-14,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,88.6813,-338.165224,,399.999809,1,4.65,0,,2,SAFEWAY,11.3-14,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,68.0134,47.808436,,399.999809,0,4.65,0,,2,SAFEWAY,11.3-14,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,88.4413,-359.152925,,399.999809,1,4.65,0,,3,SAFEWAY,11.3-14,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,68.0722,50.939602,,399.999809,0,4.65,0,,3,SAFEWAY,11.3-14,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,89.8013,-354.486666,,399.999809,1,4.65,0,,4,SAFEWAY,11.3-14,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,68.1063,44.097557,,399.999809,0,4.65,0,,4,SAFEWAY,11.3-14,11.1-11,5/4/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,110.740875,-0.064456,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-17,11.1-9,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,97.001062,-0.259125,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-17,11.1-9,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,92.901344,0.027626,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-17,11.1-9,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,88.400781,-31.431668,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-17,11.1-9,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,78.401516,-85.604425,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-17,11.1-9,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,72.400766,-87.725344,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-17,11.1-9,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,67.900203,-90.561184,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-17,11.1-9,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,110.740875,-0.001374,0,39.999981,1,0,0,,0,SAFEWAY,11.3-18,11.1-9,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,97.001062,-0.175317,0,39.999981,1,0,0,,0,SAFEWAY,11.3-18,11.1-9,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,92.901344,0.179024,0,39.999981,1,0,0,,0,SAFEWAY,11.3-18,11.1-9,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,88.400781,-57.884084,0,39.999981,1,0,0,,0,SAFEWAY,11.3-18,11.1-9,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,78.401516,-82.892095,0,39.999981,1,0,0,,0,SAFEWAY,11.3-18,11.1-9,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,72.400766,-83.238235,0,39.999981,1,0,0,,0,SAFEWAY,11.3-18,11.1-9,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,67.900203,-83.339392,0,39.999981,1,0,0,,0,SAFEWAY,11.3-18,11.1-9,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,110.740875,0.005425,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-19,11.1-9,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,97.001062,-0.702999,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-19,11.1-9,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,92.901344,-16.245162,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-19,11.1-9,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,88.400781,-43.80632,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-19,11.1-9,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,78.401516,-106.11405,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-19,11.1-9,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,72.400766,-85.408939,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-19,11.1-9,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,67.900203,-80.677296,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-19,11.1-9,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,91.6413,-409.552152,,399.999809,1,5.25,3,,0,SAFEWAY,11.3-20,11.1-11,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,67.9061,36.0102,,399.999809,0,5.25,3,,0,SAFEWAY,11.3-20,11.1-11,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,91.4813,-436.91309,,399.999809,1,5.25,3,,1,SAFEWAY,11.3-20,11.1-11,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,68.0798,31.47985,,399.999809,0,5.25,3,,1,SAFEWAY,11.3-20,11.1-11,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,91.4813,-439.425174,,399.999809,1,5.25,3,,2,SAFEWAY,11.3-20,11.1-11,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,67.9068,24.351526,,399.999809,0,5.25,3,,2,SAFEWAY,11.3-20,11.1-11,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,91.4013,-452.200303,,399.999809,1,5.25,3,,3,SAFEWAY,11.3-20,11.1-11,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,68.3644,26.248118,,399.999809,0,5.25,3,,3,SAFEWAY,11.3-20,11.1-11,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,91.6413,-450.446851,,399.999809,1,5.25,3,,4,SAFEWAY,11.3-20,11.1-11,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,67.9882,30.935922,,399.999809,0,5.25,3,,4,SAFEWAY,11.3-20,11.1-11,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,110.740875,0.045919,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-23,11.1-9,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,97.001062,-0.631959,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-23,11.1-9,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,92.901344,-20.057727,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-23,11.1-9,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,88.400781,-32.734491,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-23,11.1-9,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,78.401516,-105.982075,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-23,11.1-9,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,72.400766,-86.005886,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-23,11.1-9,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,67.900203,-80.947814,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-23,11.1-9,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,80.652132,-120.319024,,39.999981,1,5.25,3,,0,SAFEWAY,11.3-24,11.1-11,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,91.062626,11.082538,,39.999981,0,5.25,3,,0,SAFEWAY,11.3-24,11.1-11,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,110.740875,0.132962,0,39.999981,1,0,0,,0,SAFEWAY,11.3-25,11.1-9,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,97.001062,-0.007686,0,39.999981,1,0,0,,0,SAFEWAY,11.3-25,11.1-9,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,92.901344,0.325255,0,39.999981,1,0,0,,0,SAFEWAY,11.3-25,11.1-9,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,88.400781,-58.16216,0,39.999981,1,0,0,,0,SAFEWAY,11.3-25,11.1-9,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,78.401516,-82.685704,0,39.999981,1,0,0,,0,SAFEWAY,11.3-25,11.1-9,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,72.400766,-83.01199,0,39.999981,1,0,0,,0,SAFEWAY,11.3-25,11.1-9,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,67.900203,-83.840107,0,39.999981,1,0,0,,0,SAFEWAY,11.3-25,11.1-9,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,74.532135,-96.235922,,39.999981,1,0,0,,0,SAFEWAY,11.3-26,11.1-11,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,92.542625,8.033678,,39.999981,0,0,0,,0,SAFEWAY,11.3-26,11.1-11,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,110.740875,0.02024,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-27,11.1-9,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,97.001062,-1.017275,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-27,11.1-9,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,92.901344,-0.41934,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-27,11.1-9,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,88.400781,-66.103513,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-27,11.1-9,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,78.401516,-97.685418,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-27,11.1-9,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,72.400766,-99.815141,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-27,11.1-9,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,67.900203,-96.637097,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-27,11.1-9,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,81.332132,-101.152751,,39.999981,1,4.65,0,,0,SAFEWAY,11.3-28,11.1-11,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,91.022626,5.686198,,39.999981,0,4.65,0,,0,SAFEWAY,11.3-28,11.1-11,5/5/2022,2BP-P140,2B-D123,Parker,Danfoss
,,,,,110.740875,-0.199021,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-2,11.1-9,5/5/2022,2BP-P142,2B-S201,Parker,Safeway
,,,,,97.001062,-0.768871,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-2,11.1-9,5/5/2022,2BP-P142,2B-S201,Parker,Safeway
,,,,,92.901344,-0.515844,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-2,11.1-9,5/5/2022,2BP-P142,2B-S201,Parker,Safeway
,,,,,88.400781,-29.395502,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-2,11.1-9,5/5/2022,2BP-P142,2B-S201,Parker,Safeway
,,,,,78.401516,-79.875413,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-2,11.1-9,5/5/2022,2BP-P142,2B-S201,Parker,Safeway
,,,,,72.400766,-83.66951,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-2,11.1-9,5/5/2022,2BP-P142,2B-S201,Parker,Safeway
,,,,,67.900203,-78.027962,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-2,11.1-9,5/5/2022,2BP-P142,2B-S201,Parker,Safeway
,,,,,84.052131,-299.195641,,39.999981,1,4.65,0,,0,SAFEWAY,11.3-3,11.1-11,5/5/2022,2BP-P142,2B-S201,Parker,Safeway
,,,,,104.182619,4.923983,,39.999981,0,4.65,0,,0,SAFEWAY,11.3-3,11.1-11,5/5/2022,2BP-P142,2B-S201,Parker,Safeway
,,,,,110.740875,-0.209441,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-4,11.1-9,5/5/2022,2BP-P142,2B-S201,Parker,Safeway
,,,,,97.001062,-0.454953,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-4,11.1-9,5/5/2022,2BP-P142,2B-S201,Parker,Safeway
,,,,,92.901344,-0.976323,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-4,11.1-9,5/5/2022,2BP-P142,2B-S201,Parker,Safeway
,,,,,88.400781,-26.969595,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-4,11.1-9,5/5/2022,2BP-P142,2B-S201,Parker,Safeway
,,,,,78.401516,-78.378338,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-4,11.1-9,5/5/2022,2BP-P142,2B-S201,Parker,Safeway
,,,,,72.400766,-67.962889,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-4,11.1-9,5/5/2022,2BP-P142,2B-S201,Parker,Safeway
,,,,,67.900203,-70.116087,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-4,11.1-9,5/5/2022,2BP-P142,2B-S201,Parker,Safeway
,,,,,83.572131,-214.171472,,39.999981,1,5.25,3,,0,SAFEWAY,11.3-5,11.1-11,5/5/2022,2BP-P142,2B-S201,Parker,Safeway
,,,,,99.052123,7.693725,,39.999981,0,5.25,3,,0,SAFEWAY,11.3-5,11.1-11,5/5/2022,2BP-P142,2B-S201,Parker,Safeway
,,,,,110.740875,-0.10608,0,39.999981,1,0,0,,0,SAFEWAY,11.3-6,11.1-9,5/5/2022,2BP-P142,2B-S201,Parker,Safeway
,,,,,97.001062,-0.509875,0,39.999981,1,0,0,,0,SAFEWAY,11.3-6,11.1-9,5/5/2022,2BP-P142,2B-S201,Parker,Safeway
,,,,,92.901344,-0.990307,0,39.999981,1,0,0,,0,SAFEWAY,11.3-6,11.1-9,5/5/2022,2BP-P142,2B-S201,Parker,Safeway
,,,,,88.400781,-41.246681,0,39.999981,1,0,0,,0,SAFEWAY,11.3-6,11.1-9,5/5/2022,2BP-P142,2B-S201,Parker,Safeway
,,,,,78.401516,-67.928734,0,39.999981,1,0,0,,0,SAFEWAY,11.3-6,11.1-9,5/5/2022,2BP-P142,2B-S201,Parker,Safeway
,,,,,72.400766,-70.332725,0,39.999981,1,0,0,,0,SAFEWAY,11.3-6,11.1-9,5/5/2022,2BP-P142,2B-S201,Parker,Safeway
,,,,,67.900203,-72.123294,0,39.999981,1,0,0,,0,SAFEWAY,11.3-6,11.1-9,5/5/2022,2BP-P142,2B-S201,Parker,Safeway
,,,,,81.372132,-98.157563,,39.999981,1,0,0,,0,SAFEWAY,11.3-7,11.1-11,5/5/2022,2BP-P142,2B-S201,Parker,Safeway
,,,,,92.502625,5.990368,,39.999981,0,0,0,,0,SAFEWAY,11.3-7,11.1-11,5/5/2022,2BP-P142,2B-S201,Parker,Safeway
,,,,,92.8413,-171.444707,,399.999809,1,0,0,,0,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-P142,2B-S201,Parker,Safeway
,,,,,91.7155,6.45557,,399.999809,0,0,0,,0,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-P142,2B-S201,Parker,Safeway
,,,,,93.3213,-167.658681,,399.999809,1,0,0,,1,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-P142,2B-S201,Parker,Safeway
,,,,,91.6355,8.244808,,399.999809,0,0,0,,1,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-P142,2B-S201,Parker,Safeway
,,,,,93.1613,-163.25716,,399.999809,1,0,0,,2,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-P142,2B-S201,Parker,Safeway
,,,,,91.6355,8.037256,,399.999809,0,0,0,,2,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-P142,2B-S201,Parker,Safeway
,,,,,91.0813,-170.839909,,399.999809,1,0,0,,3,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-P142,2B-S201,Parker,Safeway
