p_drop_psi,p_socket_psi,p_plug_psi,q_lpm,temp_c,dist_mm,force_n,velocity_mms,SPEED_mms,is_movedir_mating,offest_radial_mm,offset_angle_deg,is_flowdir_s2p,cycle_num,test_owner,test_id,ocp_test_spec,test_date_ymd,plug_id,socket_id,plug_vendor,socket_vendor,FORCE MAX,FORCE MIN,DIST @MAX,DIST @MIN
,,,,,67.900203,-108.804324,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-17,11.1-9,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,,,,
,,,,,110.740875,-0.086442,0,39.999981,1,0,0,,0,SAFEWAY,11.3-18,11.1-9,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,,,,
,,,,,97.001062,-0.385874,0,39.999981,1,0,0,,0,SAFEWAY,11.3-18,11.1-9,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,,,,
,,,,,92.901344,-15.531314,0,39.999981,1,0,0,,0,SAFEWAY,11.3-18,11.1-9,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,,,,
,,,,,88.400781,-36.74453,0,39.999981,1,0,0,,0,SAFEWAY,11.3-18,11.1-9,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,,,,
,,,,,78.401516,-71.773435,0,39.999981,1,0,0,,0,SAFEWAY,11.3-18,11.1-9,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,,,,
,,,,,72.400766,-79.834578,0,39.999981,1,0,0,,0,SAFEWAY,11.3-18,11.1-9,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,,,,
,,,,,67.900203,-86.780797,0,39.999981,1,0,0,,0,SAFEWAY,11.3-18,11.1-9,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,,,,
,,,,,110.740875,-0.155521,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-19,11.1-9,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,,,,
,,,,,97.001062,-0.47263,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-19,11.1-9,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,,,,
,,,,,92.901344,-20.272306,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-19,11.1-9,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,,,,
,,,,,88.400781,-39.7912,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-19,11.1-9,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,,,,
,,,,,78.401516,-88.812781,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-19,11.1-9,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,,,,
,,,,,72.400766,-75.974293,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-19,11.1-9,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,,,,
,,,,,67.900203,-83.743776,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-19,11.1-9,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,,,,
,,,,,,,,399.999809,1,5.25,3,,0,SAFEWAY,11.3-20,11.1-11,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,40.583492,-404.785661,67.9133,92.6013
,,,,,,,,399.999809,1,5.25,3,,1,SAFEWAY,11.3-20,11.1-11,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,32.807464,-362.406021,67.9053,92.5213
,,,,,,,,399.999809,1,5.25,3,,2,SAFEWAY,11.3-20,11.1-11,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,116.168054,-421.196512,80.7051,92.4413
,,,,,,,,399.999809,1,5.25,3,,3,SAFEWAY,11.3-20,11.1-11,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,126.248618,-448.696909,79.7949,92.3613
,,,,,,,,399.999809,1,5.25,3,,4,SAFEWAY,11.3-20,11.1-11,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,135.044511,-437.074093,79.8637,92.6813
,,,,,,,,399.999809,1,5.25,3,,5,SAFEWAY,11.3-20,11.1-11,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,136.386439,-443.196871,79.0509,92.6013
,,,,,110.740875,-0.120122,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-23,11.1-9,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,,,,
,,,,,97.001062,-0.369398,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-23,11.1-9,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,,,,
,,,,,92.901344,-17.51376,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-23,11.1-9,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,,,,
,,,,,88.400781,-38.16036,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-23,11.1-9,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,,,,
,,,,,78.401516,-84.883832,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-23,11.1-9,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,,,,
,,,,,72.400766,-76.430004,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-23,11.1-9,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,,,,
,,,,,67.900203,-83.813915,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-23,11.1-9,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,,,,
,,,,,,,,39.999981,1,5.25,3,,0,SAFEWAY,11.3-24,11.1-11,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,88.853547,-191.813352,93.142625,87.892129
,,,,,110.740875,-0.079986,0,39.999981,1,0,0,,0,SAFEWAY,11.3-25,11.1-9,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,,,,
,,,,,97.001062,-0.333829,0,39.999981,1,0,0,,0,SAFEWAY,11.3-25,11.1-9,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,,,,
,,,,,92.901344,-15.429943,0,39.999981,1,0,0,,0,SAFEWAY,11.3-25,11.1-9,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,,,,
,,,,,88.400781,-36.248525,0,39.999981,1,0,0,,0,SAFEWAY,11.3-25,11.1-9,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,,,,
,,,,,78.401516,-71.50857,0,39.999981,1,0,0,,0,SAFEWAY,11.3-25,11.1-9,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,,,,
,,,,,72.400766,-78.903917,0,39.999981,1,0,0,,0,SAFEWAY,11.3-25,11.1-9,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,,,,
,,,,,67.900203,-85.96751,0,39.999981,1,0,0,,0,SAFEWAY,11.3-25,11.1-9,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,,,,
,,,,,,,,39.999981,1,0,0,,0,SAFEWAY,11.3-26,11.1-11,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,3.388816,-93.573546,147.3321,68.692138
,,,,,110.740875,-0.051831,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-27,11.1-9,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,,,,
,,,,,97.001062,-1.453548,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-27,11.1-9,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,,,,
,,,,,92.901344,-6.343191,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-27,11.1-9,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,,,,
,,,,,88.400781,-40.391383,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-27,11.1-9,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,,,,
,,,,,78.401516,-89.975703,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-27,11.1-9,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,,,,
,,,,,72.400766,-103.796353,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-27,11.1-9,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,,,,
,,,,,67.900203,-105.307341,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-27,11.1-9,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,,,,
,,,,,,,,39.999981,1,4.65,0,,0,SAFEWAY,11.3-28,11.1-11,5/5/2022,2BP-S091,2B-C143,Safeway,Cejn,3.449651,-225.84463,137.932105,87.372129
,,,,,110.740875,-0.127122,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-2,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,97.001062,-0.978598,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-2,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,92.901344,-9.346406,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-2,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,88.400781,-53.708936,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-2,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,78.401516,-87.105181,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-2,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,72.400766,-96.45705,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-2,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,67.900203,-104.005411,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-2,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,,,,39.999981,1,4.65,0,,0,SAFEWAY,11.3-3,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,3.141902,-325.805586,114.812116,86.732129
,,,,,110.740875,-0.098408,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-4,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,97.001062,-0.336248,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-4,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,92.901344,-22.737346,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-4,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,88.400781,-59.489731,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-4,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,78.401516,-80.868299,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-4,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,72.400766,-78.170188,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-4,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,67.900203,-82.945347,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-4,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,,,,39.999981,1,5.25,3,,0,SAFEWAY,11.3-5,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,98.551213,-181.37137,93.102625,87.892129
,,,,,110.740875,0.084395,0,39.999981,1,0,0,,0,SAFEWAY,11.3-6,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,97.001062,-0.360109,0,39.999981,1,0,0,,0,SAFEWAY,11.3-6,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,92.901344,-13.148607,0,39.999981,1,0,0,,0,SAFEWAY,11.3-6,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,88.400781,-44.510122,0,39.999981,1,0,0,,0,SAFEWAY,11.3-6,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,78.401516,-73.644276,0,39.999981,1,0,0,,0,SAFEWAY,11.3-6,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,72.400766,-77.900872,0,39.999981,1,0,0,,0,SAFEWAY,11.3-6,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,67.900203,-82.299432,0,39.999981,1,0,0,,0,SAFEWAY,11.3-6,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,,,,39.999981,1,0,0,,0,SAFEWAY,11.3-7,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,10.731848,-90.832434,92.782625,68.692138
,,,,,,,,399.999809,1,0,0,,0,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,15.229993,-95.90313,88.9155,93.2413
,,,,,,,,399.999809,1,0,0,,1,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,19.7675,-95.473713,88.7555,93.0013
,,,,,,,,399.999809,1,0,0,,2,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,13.401392,-95.24827,90.1955,92.7613
,,,,,,,,399.999809,1,0,0,,3,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,23.363868,-95.069346,88.7555,93.2413
,,,,,,,,399.999809,1,0,0,,4,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,20.626334,-93.74889,88.8355,93.0813
,,,,,,,,399.999809,1,0,0,,5,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,22.887931,-94.042324,88.5955,93.1613
,,,,,,,,399.999809,1,0,0,,6,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,25.997626,-93.752469,89.5555,93.0813
,,,,,,,,399.999809,1,0,0,,7,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,23.413967,-93.108343,88.9155,93.0013
,,,,,,,,399.999809,1,0,0,,8,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,23.614361,-93.838352,88.4355,92.8413
,,,,,,,,399.999809,1,0,0,,9,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,20.676433,-92.73976,90.5955,90.7613
,,,,,,,,399.999809,1,0,0,,10,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,22.136451,-94.772334,88.8355,93.1613
,,,,,,,,399.999809,1,0,0,,11,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,20.035886,-95.212486,88.4355,93.4013
,,,,,,,,399.999809,1,0,0,,12,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,20.014415,-92.76481,89.8755,93.3213
,,,,,,,,399.999809,1,0,0,,13,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,19.839069,-95.717051,88.5955,93.2413
,,,,,,,,399.999809,1,0,0,,14,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,22.347581,-92.900792,89.2355,93.0013
,,,,,,,,399.999809,1,0,0,,15,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,20.508245,-94.761598,88.6755,93.0813
,,,,,,,,399.999809,1,0,0,,16,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,21.875222,-94.89758,88.2755,92.9213
,,,,,,,,399.999809,1,0,0,,17,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,20.769473,-93.283689,89.4755,93.2413
,,,,,,,,399.999809,1,0,0,,18,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,24.104613,-92.832801,88.1955,93.0013
,,,,,,,,399.999809,1,0,0,,19,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,24.730846,-93.845509,89.7155,93.0013
,,,,,,,,399.999809,1,0,0,,20,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,22.35116,-94.135365,90.6755,90.4413
,,,,,,,,399.999809,1,0,0,,21,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,21.274038,-94.296396,88.5955,93.0013
,,,,,,,,399.999809,1,0,0,,22,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,19.846227,-93.147706,88.7555,93.0813
,,,,,,,,399.999809,1,0,0,,23,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,23.421124,-93.258639,88.2755,93.0813
,,,,,,,,399.999809,1,0,0,,24,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,19.445437,-93.133392,89.1555,93.0813
,,,,,,,,399.999809,1,0,0,,25,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,18.815625,-93.920657,88.1955,93.0813
,,,,,,,,399.999809,1,0,0,,26,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,20.229123,-98.790959,88.1155,93.6413
,,,,,,,,399.999809,1,0,0,,27,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,21.978998,-94.042324,88.0355,92.9213
,,,,,,,,399.999809,1,0,0,,28,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,21.030702,-93.408934,88.4355,93.4013
,,,,,,,,399.999809,1,0,0,,29,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,22.923716,-93.462611,88.1155,93.1613
,,,,,,,,399.999809,1,0,0,,30,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,23.374604,-93.398199,89.5555,93.2413
,,,,,,,,399.999809,1,0,0,,31,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,18.321796,-95.194593,89.3155,93.0813
,,,,,,,,399.999809,1,0,0,,32,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,21.463698,-94.128208,88.5955,93.0813
,,,,,,,,399.999809,1,0,0,,33,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,17.806495,-93.849087,88.6755,93.4013
,,,,,,,,399.999809,1,0,0,,34,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,22.089931,-94.017275,88.1955,93.3213
,,,,,,,,399.999809,1,0,0,,35,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,20.028729,-93.709526,88.5155,93.1613
,,,,,,,,399.999809,1,0,0,,36,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,23.925689,-95.917445,90.0355,93.1613
,,,,,,,,399.999809,1,0,0,,37,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,19.763922,-94.303553,89.3155,93.0013
,,,,,,,,399.999809,1,0,0,,38,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,21.467276,-95.212485,88.1955,93.1613
,,,,,,,,399.999809,1,0,0,,39,SAFEWAY,11.3-8,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,20.544029,-97.882027,88.7555,93.0813
,,,,,110.740875,-0.104549,0,39.999981,1,0,0,,0,SAFEWAY,11.3-11,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,97.001062,-0.112135,0,39.999981,1,0,0,,0,SAFEWAY,11.3-11,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,92.901344,-16.365729,0,39.999981,1,0,0,,0,SAFEWAY,11.3-11,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,88.400781,-45.193038,0,39.999981,1,0,0,,0,SAFEWAY,11.3-11,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,78.401516,-74.025598,0,39.999981,1,0,0,,0,SAFEWAY,11.3-11,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,72.400766,-78.019005,0,39.999981,1,0,0,,0,SAFEWAY,11.3-11,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,67.900203,-82.653945,0,39.999981,1,0,0,,0,SAFEWAY,11.3-11,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,110.740875,-0.050414,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-12,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,97.001062,-0.284632,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-12,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,92.901344,-21.598704,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-12,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,88.400781,-57.506312,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-12,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,78.401516,-83.251577,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-12,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,72.400766,-77.945917,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-12,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,67.900203,-82.740601,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-12,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,110.740875,-0.019009,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-13,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,97.001062,-0.902005,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-13,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,92.901344,-9.535864,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-13,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,88.400781,-55.546354,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-13,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,78.401516,-95.784312,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-13,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,72.400766,-113.093231,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-13,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,67.900203,-116.033978,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-13,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,,,,399.999809,1,4.65,0,,0,SAFEWAY,11.3-14,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,39.356076,-536.204797,67.9449,91.2413
,,,,,,,,399.999809,1,4.65,0,,1,SAFEWAY,11.3-14,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,39.0197,-507.691649,67.9339,91.4813
,,,,,,,,399.999809,1,4.65,0,,2,SAFEWAY,11.3-14,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,46.86014,-499.4934,68.0975,91.5613
,,,,,,,,399.999809,1,4.65,0,,3,SAFEWAY,11.3-14,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,38.185915,-517.571768,67.9306,91.5613
,,,,,,,,399.999809,1,4.65,0,,4,SAFEWAY,11.3-14,11.1-11,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,38.117924,-528.704357,67.9276,91.5613
,,,,,110.740875,-0.082892,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-17,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,97.001062,-0.592281,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-17,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,92.901344,-11.913089,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-17,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,88.400781,-54.821928,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-17,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,78.401516,-97.693099,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-17,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,72.400766,-116.049393,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-17,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,67.900203,-116.666493,0,39.999981,1,4.65,0,,0,SAFEWAY,11.3-17,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,110.740875,-0.044001,0,39.999981,1,0,0,,0,SAFEWAY,11.3-18,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,97.001062,-0.436202,0,39.999981,1,0,0,,0,SAFEWAY,11.3-18,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,92.901344,-11.787828,0,39.999981,1,0,0,,0,SAFEWAY,11.3-18,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,88.400781,-43.348649,0,39.999981,1,0,0,,0,SAFEWAY,11.3-18,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,78.401516,-73.449994,0,39.999981,1,0,0,,0,SAFEWAY,11.3-18,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,72.400766,-77.396794,0,39.999981,1,0,0,,0,SAFEWAY,11.3-18,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,67.900203,-81.754317,0,39.999981,1,0,0,,0,SAFEWAY,11.3-18,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,110.740875,-0.072257,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-19,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,97.001062,-0.277503,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-19,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
,,,,,92.901344,-23.030982,0,39.999981,1,5.25,3,,0,SAFEWAY,11.3-19,11.1-9,5/5/2022,2BP-S090,2B-D181,Safeway,Danfoss,,,,
